01|001|001| 1|Dr.|Kóka                                              |János                                   |0000388|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
07|077|002| 5|   |Szántó                                            |János                                   |0000348|01|MSZP                                                        
07|078|001| 1|   |Harasztiáné Terner                                |Irén                                    |0000008|01|MDF                                                         
07|078|001| 2|   |Lengyel                                           |Zoltán                                  |0000308|02|FIDESZ,KDNP                                                 
07|078|001| 4|Dr.|Szabadkai                                         |Tamás                                   |0000228|01|MSZP                                                        
07|078|002| 1|   |Harasztiáné Terner                                |Irén                                    |0000008|01|MDF                                                         
07|078|002| 2|   |Lengyel                                           |Zoltán                                  |0000160|02|FIDESZ,KDNP                                                 
07|078|002| 4|Dr.|Szabadkai                                         |Tamás                                   |0000179|01|MSZP                                                        
07|078|003| 1|   |Harasztiáné Terner                                |Irén                                    |0000014|01|MDF                                                         
07|078|003| 2|   |Lengyel                                           |Zoltán                                  |0000182|02|FIDESZ,KDNP                                                 
07|078|003| 4|Dr.|Szabadkai                                         |Tamás                                   |0000196|01|MSZP                                                        
07|078|004| 1|   |Harasztiáné Terner                                |Irén                                    |0000004|01|MDF                                                         
07|078|004| 2|   |Lengyel                                           |Zoltán                                  |0000120|02|FIDESZ,KDNP                                                 
07|078|004| 4|Dr.|Szabadkai                                         |Tamás                                   |0000128|01|MSZP                                                        
07|078|005| 1|   |Harasztiáné Terner                                |Irén                                    |0000012|01|MDF                                                         
07|078|005| 2|   |Lengyel                                           |Zoltán                                  |0000218|02|FIDESZ,KDNP                                                 
07|078|005| 4|Dr.|Szabadkai                                         |Tamás                                   |0000226|01|MSZP                                                        
07|078|006| 1|   |Harasztiáné Terner                                |Irén                                    |0000008|01|MDF                                                         
07|078|006| 2|   |Lengyel                                           |Zoltán                                  |0000215|02|FIDESZ,KDNP                                                 
07|078|006| 4|Dr.|Szabadkai                                         |Tamás                                   |0000240|01|MSZP                                                        
07|078|007| 1|   |Harasztiáné Terner                                |Irén                                    |0000016|01|MDF                                                         
07|078|007| 2|   |Lengyel                                           |Zoltán                                  |0000297|02|FIDESZ,KDNP                                                 
07|078|007| 4|Dr.|Szabadkai                                         |Tamás                                   |0000208|01|MSZP                                                        
07|078|008| 1|   |Harasztiáné Terner                                |Irén                                    |0000007|01|MDF                                                         
07|078|008| 2|   |Lengyel                                           |Zoltán                                  |0000186|02|FIDESZ,KDNP                                                 
07|078|008| 4|Dr.|Szabadkai                                         |Tamás                                   |0000224|01|MSZP                                                        
07|078|009| 1|   |Harasztiáné Terner                                |Irén                                    |0000019|01|MDF                                                         
07|078|009| 2|   |Lengyel                                           |Zoltán                                  |0000140|02|FIDESZ,KDNP                                                 
07|078|009| 4|Dr.|Szabadkai                                         |Tamás                                   |0000252|01|MSZP                                                        
07|078|010| 1|   |Harasztiáné Terner                                |Irén                                    |0000011|01|MDF                                                         
07|078|010| 2|   |Lengyel                                           |Zoltán                                  |0000244|02|FIDESZ,KDNP                                                 
07|078|010| 4|Dr.|Szabadkai                                         |Tamás                                   |0000182|01|MSZP                                                        
07|078|011| 1|   |Harasztiáné Terner                                |Irén                                    |0000012|01|MDF                                                         
07|078|011| 2|   |Lengyel                                           |Zoltán                                  |0000238|02|FIDESZ,KDNP                                                 
07|078|011| 4|Dr.|Szabadkai                                         |Tamás                                   |0000216|01|MSZP                                                        
07|078|012| 1|   |Harasztiáné Terner                                |Irén                                    |0000010|01|MDF                                                         
07|078|012| 2|   |Lengyel                                           |Zoltán                                  |0000216|02|FIDESZ,KDNP                                                 
07|078|012| 4|Dr.|Szabadkai                                         |Tamás                                   |0000154|01|MSZP                                                        
07|078|013| 1|   |Harasztiáné Terner                                |Irén                                    |0000006|01|MDF                                                         
07|078|013| 2|   |Lengyel                                           |Zoltán                                  |0000107|02|FIDESZ,KDNP                                                 
07|078|013| 4|Dr.|Szabadkai                                         |Tamás                                   |0000147|01|MSZP                                                        
07|078|014| 1|   |Harasztiáné Terner                                |Irén                                    |0000010|01|MDF                                                         
07|078|014| 2|   |Lengyel                                           |Zoltán                                  |0000226|02|FIDESZ,KDNP                                                 
07|078|014| 4|Dr.|Szabadkai                                         |Tamás                                   |0000234|01|MSZP                                                        
07|078|015| 1|   |Harasztiáné Terner                                |Irén                                    |0000004|01|MDF                                                         
07|078|015| 2|   |Lengyel                                           |Zoltán                                  |0000099|02|FIDESZ,KDNP                                                 
07|078|015| 4|Dr.|Szabadkai                                         |Tamás                                   |0000072|01|MSZP                                                        
07|078|016| 1|   |Harasztiáné Terner                                |Irén                                    |0000000|01|MDF                                                         
07|078|016| 2|   |Lengyel                                           |Zoltán                                  |0000048|02|FIDESZ,KDNP                                                 
07|078|016| 4|Dr.|Szabadkai                                         |Tamás                                   |0000096|01|MSZP                                                        
07|078|017| 1|   |Harasztiáné Terner                                |Irén                                    |0000006|01|MDF                                                         
07|078|017| 2|   |Lengyel                                           |Zoltán                                  |0000182|02|FIDESZ,KDNP                                                 
07|078|017| 4|Dr.|Szabadkai                                         |Tamás                                   |0000153|01|MSZP                                                        
07|078|018| 1|   |Harasztiáné Terner                                |Irén                                    |0000000|01|MDF                                                         
07|078|018| 2|   |Lengyel                                           |Zoltán                                  |0000062|02|FIDESZ,KDNP                                                 
07|078|018| 4|Dr.|Szabadkai                                         |Tamás                                   |0000056|01|MSZP                                                        
07|078|019| 1|   |Harasztiáné Terner                                |Irén                                    |0000001|01|MDF                                                         
07|078|019| 2|   |Lengyel                                           |Zoltán                                  |0000030|02|FIDESZ,KDNP                                                 
07|078|019| 4|Dr.|Szabadkai                                         |Tamás                                   |0000033|01|MSZP                                                        
07|079|001| 1|   |Harasztiáné Terner                                |Irén                                    |0000012|01|MDF                                                         
07|079|001| 2|   |Lengyel                                           |Zoltán                                  |0000245|02|FIDESZ,KDNP                                                 
07|079|001| 4|Dr.|Szabadkai                                         |Tamás                                   |0000133|01|MSZP                                                        
07|081|001| 1|   |Harasztiáné Terner                                |Irén                                    |0000005|01|MDF                                                         
07|081|001| 2|   |Lengyel                                           |Zoltán                                  |0000197|02|FIDESZ,KDNP                                                 
07|081|001| 4|Dr.|Szabadkai                                         |Tamás                                   |0000110|01|MSZP                                                        
07|081|002| 1|   |Harasztiáné Terner                                |Irén                                    |0000011|01|MDF                                                         
07|081|002| 2|   |Lengyel                                           |Zoltán                                  |0000217|02|FIDESZ,KDNP                                                 
07|081|002| 4|Dr.|Szabadkai                                         |Tamás                                   |0000216|01|MSZP                                                        
07|083|001| 1|   |Harasztiáné Terner                                |Irén                                    |0000010|01|MDF                                                         
07|083|001| 2|   |Lengyel                                           |Zoltán                                  |0000190|02|FIDESZ,KDNP                                                 
07|083|001| 4|Dr.|Szabadkai                                         |Tamás                                   |0000290|01|MSZP                                                        
07|083|002| 1|   |Harasztiáné Terner                                |Irén                                    |0000013|01|MDF                                                         
07|083|002| 2|   |Lengyel                                           |Zoltán                                  |0000220|02|FIDESZ,KDNP                                                 
07|083|002| 4|Dr.|Szabadkai                                         |Tamás                                   |0000291|01|MSZP                                                        
07|083|003| 1|   |Harasztiáné Terner                                |Irén                                    |0000006|01|MDF                                                         
07|083|003| 2|   |Lengyel                                           |Zoltán                                  |0000134|02|FIDESZ,KDNP                                                 
07|083|003| 4|Dr.|Szabadkai                                         |Tamás                                   |0000178|01|MSZP                                                        
07|084|001| 1|   |Harasztiáné Terner                                |Irén                                    |0000013|01|MDF                                                         
07|084|001| 2|   |Lengyel                                           |Zoltán                                  |0000334|02|FIDESZ,KDNP                                                 
07|084|001| 4|Dr.|Szabadkai                                         |Tamás                                   |0000151|01|MSZP                                                        
07|084|002| 1|   |Harasztiáné Terner                                |Irén                                    |0000002|01|MDF                                                         
07|084|002| 2|   |Lengyel                                           |Zoltán                                  |0000084|02|FIDESZ,KDNP                                                 
07|084|002| 4|Dr.|Szabadkai                                         |Tamás                                   |0000044|01|MSZP                                                        
07|086|001| 4|Dr.|Gógl                                              |Árpád                                   |0000303|02|FIDESZ,KDNP                                                 
07|086|001| 5|   |Molnár                                            |Albert                                  |0000245|01|MSZP                                                        
07|086|002| 4|Dr.|Gógl                                              |Árpád                                   |0000244|02|FIDESZ,KDNP                                                 
07|086|002| 5|   |Molnár                                            |Albert                                  |0000275|01|MSZP                                                        
07|086|003| 4|Dr.|Gógl                                              |Árpád                                   |0000190|02|FIDESZ,KDNP                                                 
07|086|003| 5|   |Molnár                                            |Albert                                  |0000255|01|MSZP                                                        
07|086|004| 4|Dr.|Gógl                                              |Árpád                                   |0000200|02|FIDESZ,KDNP                                                 
07|086|004| 5|   |Molnár                                            |Albert                                  |0000148|01|MSZP                                                        
07|087|001| 4|Dr.|Gógl                                              |Árpád                                   |0000274|02|FIDESZ,KDNP                                                 
07|087|001| 5|   |Molnár                                            |Albert                                  |0000089|01|MSZP                                                        
07|087|002| 4|Dr.|Gógl                                              |Árpád                                   |0000249|02|FIDESZ,KDNP                                                 
07|087|002| 5|   |Molnár                                            |Albert                                  |0000170|01|MSZP                                                        
07|089|001| 2|   |Ecsõdi                                            |László                                  |0000305|01|MSZP                                                        
07|089|001| 5|   |Rédli                                             |László                                  |0000346|02|FIDESZ,KDNP                                                 
07|089|001| 6|   |Takács                                            |János                                   |0000026|01|MDF                                                         
07|091|001| 2|   |Ecsõdi                                            |László                                  |0000397|01|MSZP                                                        
07|091|001| 5|   |Rédli                                             |László                                  |0000300|02|FIDESZ,KDNP                                                 
07|091|001| 6|   |Takács                                            |János                                   |0000009|01|MDF                                                         
07|091|002| 2|   |Ecsõdi                                            |László                                  |0000134|01|MSZP                                                        
07|091|002| 5|   |Rédli                                             |László                                  |0000149|02|FIDESZ,KDNP                                                 
07|091|002| 6|   |Takács                                            |János                                   |0000008|01|MDF                                                         
07|092|001| 1|   |Harasztiáné Terner                                |Irén                                    |0000008|01|MDF                                                         
07|092|001| 2|   |Lengyel                                           |Zoltán                                  |0000205|02|FIDESZ,KDNP                                                 
07|092|001| 4|Dr.|Szabadkai                                         |Tamás                                   |0000165|01|MSZP                                                        
07|092|002| 1|   |Harasztiáné Terner                                |Irén                                    |0000000|01|MDF                                                         
07|092|002| 2|   |Lengyel                                           |Zoltán                                  |0000015|02|FIDESZ,KDNP                                                 
07|092|002| 4|Dr.|Szabadkai                                         |Tamás                                   |0000030|01|MSZP                                                        
07|093|001| 1|Dr.|Berecz                                            |Botond                                  |0000011|01|MDF                                                         
07|093|001| 3|Dr.|Kelemen                                           |András                                  |0000234|02|FIDESZ,KDNP                                                 
07|093|001| 5|   |Szántó                                            |János                                   |0000204|01|MSZP                                                        
07|093|002| 1|Dr.|Berecz                                            |Botond                                  |0000007|01|MDF                                                         
07|093|002| 3|Dr.|Kelemen                                           |András                                  |0000213|02|FIDESZ,KDNP                                                 
07|093|002| 5|   |Szántó                                            |János                                   |0000191|01|MSZP                                                        
07|094|046| 4|Dr.|Gógl                                              |Árpád                                   |0000286|02|FIDESZ,KDNP                                                 
07|094|046| 5|   |Molnár                                            |Albert                                  |0000275|01|MSZP                                                        
07|094|047| 4|Dr.|Gógl                                              |Árpád                                   |0000227|02|FIDESZ,KDNP                                                 
07|094|047| 5|   |Molnár                                            |Albert                                  |0000291|01|MSZP                                                        
07|094|048| 4|Dr.|Gógl                                              |Árpád                                   |0000325|02|FIDESZ,KDNP                                                 
07|094|048| 5|   |Molnár                                            |Albert                                  |0000297|01|MSZP                                                        
07|094|049| 4|Dr.|Gógl                                              |Árpád                                   |0000359|02|FIDESZ,KDNP                                                 
07|094|049| 5|   |Molnár                                            |Albert                                  |0000348|01|MSZP                                                        
07|094|050| 4|Dr.|Gógl                                              |Árpád                                   |0000303|02|FIDESZ,KDNP                                                 
07|094|050| 5|   |Molnár                                            |Albert                                  |0000257|01|MSZP                                                        
07|094|051| 4|Dr.|Gógl                                              |Árpád                                   |0000355|02|FIDESZ,KDNP                                                 
07|094|051| 5|   |Molnár                                            |Albert                                  |0000293|01|MSZP                                                        
07|094|052| 4|Dr.|Gógl                                              |Árpád                                   |0000280|02|FIDESZ,KDNP                                                 
07|094|052| 5|   |Molnár                                            |Albert                                  |0000239|01|MSZP                                                        
07|094|053| 4|Dr.|Gógl                                              |Árpád                                   |0000311|02|FIDESZ,KDNP                                                 
07|094|053| 5|   |Molnár                                            |Albert                                  |0000317|01|MSZP                                                        
07|094|054| 4|Dr.|Gógl                                              |Árpád                                   |0000347|02|FIDESZ,KDNP                                                 
07|094|054| 5|   |Molnár                                            |Albert                                  |0000357|01|MSZP                                                        
07|094|055| 4|Dr.|Gógl                                              |Árpád                                   |0000284|02|FIDESZ,KDNP                                                 
07|094|055| 5|   |Molnár                                            |Albert                                  |0000284|01|MSZP                                                        
07|094|056| 4|Dr.|Gógl                                              |Árpád                                   |0000226|02|FIDESZ,KDNP                                                 
07|094|056| 5|   |Molnár                                            |Albert                                  |0000241|01|MSZP                                                        
07|094|057| 4|Dr.|Gógl                                              |Árpád                                   |0000254|02|FIDESZ,KDNP                                                 
07|094|057| 5|   |Molnár                                            |Albert                                  |0000167|01|MSZP                                                        
07|094|058| 4|Dr.|Gógl                                              |Árpád                                   |0000401|02|FIDESZ,KDNP                                                 
07|094|058| 5|   |Molnár                                            |Albert                                  |0000362|01|MSZP                                                        
07|094|059| 4|Dr.|Gógl                                              |Árpád                                   |0000286|02|FIDESZ,KDNP                                                 
07|094|059| 5|   |Molnár                                            |Albert                                  |0000277|01|MSZP                                                        
07|094|060| 4|Dr.|Gógl                                              |Árpád                                   |0000235|02|FIDESZ,KDNP                                                 
07|094|060| 5|   |Molnár                                            |Albert                                  |0000250|01|MSZP                                                        
07|094|061| 4|Dr.|Gógl                                              |Árpád                                   |0000231|02|FIDESZ,KDNP                                                 
07|094|061| 5|   |Molnár                                            |Albert                                  |0000268|01|MSZP                                                        
07|094|062| 4|Dr.|Gógl                                              |Árpád                                   |0000277|02|FIDESZ,KDNP                                                 
07|094|062| 5|   |Molnár                                            |Albert                                  |0000286|01|MSZP                                                        
07|094|063| 4|Dr.|Gógl                                              |Árpád                                   |0000292|02|FIDESZ,KDNP                                                 
07|094|063| 5|   |Molnár                                            |Albert                                  |0000432|01|MSZP                                                        
07|094|064| 4|Dr.|Gógl                                              |Árpád                                   |0000383|02|FIDESZ,KDNP                                                 
07|094|064| 5|   |Molnár                                            |Albert                                  |0000348|01|MSZP                                                        
07|094|065| 4|Dr.|Gógl                                              |Árpád                                   |0000263|02|FIDESZ,KDNP                                                 
07|094|065| 5|   |Molnár                                            |Albert                                  |0000261|01|MSZP                                                        
07|094|066| 4|Dr.|Gógl                                              |Árpád                                   |0000535|02|FIDESZ,KDNP                                                 
07|094|066| 5|   |Molnár                                            |Albert                                  |0000387|01|MSZP                                                        
07|094|067| 4|Dr.|Gógl                                              |Árpád                                   |0000416|02|FIDESZ,KDNP                                                 
07|094|067| 5|   |Molnár                                            |Albert                                  |0000431|01|MSZP                                                        
07|094|068| 4|Dr.|Gógl                                              |Árpád                                   |0000357|02|FIDESZ,KDNP                                                 
07|094|068| 5|   |Molnár                                            |Albert                                  |0000334|01|MSZP                                                        
07|094|069| 4|Dr.|Gógl                                              |Árpád                                   |0000390|02|FIDESZ,KDNP                                                 
07|094|069| 5|   |Molnár                                            |Albert                                  |0000390|01|MSZP                                                        
07|094|070| 4|Dr.|Gógl                                              |Árpád                                   |0000368|02|FIDESZ,KDNP                                                 
07|094|070| 5|   |Molnár                                            |Albert                                  |0000347|01|MSZP                                                        
07|094|071| 4|Dr.|Gógl                                              |Árpád                                   |0000287|02|FIDESZ,KDNP                                                 
07|094|071| 5|   |Molnár                                            |Albert                                  |0000246|01|MSZP                                                        
07|094|072| 4|Dr.|Gógl                                              |Árpád                                   |0000376|02|FIDESZ,KDNP                                                 
07|094|072| 5|   |Molnár                                            |Albert                                  |0000396|01|MSZP                                                        
07|094|073| 4|Dr.|Gógl                                              |Árpád                                   |0000360|02|FIDESZ,KDNP                                                 
07|094|073| 5|   |Molnár                                            |Albert                                  |0000399|01|MSZP                                                        
07|094|074| 4|Dr.|Gógl                                              |Árpád                                   |0000191|02|FIDESZ,KDNP                                                 
07|094|074| 5|   |Molnár                                            |Albert                                  |0000233|01|MSZP                                                        
07|094|075| 4|Dr.|Gógl                                              |Árpád                                   |0000119|02|FIDESZ,KDNP                                                 
07|094|075| 5|   |Molnár                                            |Albert                                  |0000102|01|MSZP                                                        
07|094|076| 4|Dr.|Gógl                                              |Árpád                                   |0000321|02|FIDESZ,KDNP                                                 
07|094|076| 5|   |Molnár                                            |Albert                                  |0000342|01|MSZP                                                        
07|094|077| 4|Dr.|Gógl                                              |Árpád                                   |0000413|02|FIDESZ,KDNP                                                 
07|094|077| 5|   |Molnár                                            |Albert                                  |0000390|01|MSZP                                                        
07|094|078| 4|Dr.|Gógl                                              |Árpád                                   |0000347|02|FIDESZ,KDNP                                                 
07|094|078| 5|   |Molnár                                            |Albert                                  |0000327|01|MSZP                                                        
07|094|079| 4|Dr.|Gógl                                              |Árpád                                   |0000303|02|FIDESZ,KDNP                                                 
07|094|079| 5|   |Molnár                                            |Albert                                  |0000245|01|MSZP                                                        
07|094|080| 4|Dr.|Gógl                                              |Árpád                                   |0000413|02|FIDESZ,KDNP                                                 
07|094|080| 5|   |Molnár                                            |Albert                                  |0000395|01|MSZP                                                        
07|094|081| 4|Dr.|Gógl                                              |Árpád                                   |0000198|02|FIDESZ,KDNP                                                 
07|094|081| 5|   |Molnár                                            |Albert                                  |0000349|01|MSZP                                                        
07|094|082| 4|Dr.|Gógl                                              |Árpád                                   |0000197|02|FIDESZ,KDNP                                                 
07|094|082| 5|   |Molnár                                            |Albert                                  |0000206|01|MSZP                                                        
07|094|083| 4|Dr.|Gógl                                              |Árpád                                   |0000272|02|FIDESZ,KDNP                                                 
07|094|083| 5|   |Molnár                                            |Albert                                  |0000265|01|MSZP                                                        
07|094|084| 4|Dr.|Gógl                                              |Árpád                                   |0000224|02|FIDESZ,KDNP                                                 
07|094|084| 5|   |Molnár                                            |Albert                                  |0000181|01|MSZP                                                        
07|094|085| 4|Dr.|Gógl                                              |Árpád                                   |0000339|02|FIDESZ,KDNP                                                 
07|094|085| 5|   |Molnár                                            |Albert                                  |0000346|01|MSZP                                                        
07|094|086| 4|Dr.|Gógl                                              |Árpád                                   |0000191|02|FIDESZ,KDNP                                                 
07|094|086| 5|   |Molnár                                            |Albert                                  |0000271|01|MSZP                                                        
07|094|087| 4|Dr.|Gógl                                              |Árpád                                   |0000281|02|FIDESZ,KDNP                                                 
07|094|087| 5|   |Molnár                                            |Albert                                  |0000327|01|MSZP                                                        
07|094|088| 4|Dr.|Gógl                                              |Árpád                                   |0000274|02|FIDESZ,KDNP                                                 
07|094|088| 5|   |Molnár                                            |Albert                                  |0000257|01|MSZP                                                        
07|094|089| 4|Dr.|Gógl                                              |Árpád                                   |0000289|02|FIDESZ,KDNP                                                 
07|094|089| 5|   |Molnár                                            |Albert                                  |0000256|01|MSZP                                                        
07|094|090| 4|Dr.|Gógl                                              |Árpád                                   |0000425|02|FIDESZ,KDNP                                                 
07|094|090| 5|   |Molnár                                            |Albert                                  |0000336|01|MSZP                                                        
07|094|091| 4|Dr.|Gógl                                              |Árpád                                   |0000124|02|FIDESZ,KDNP                                                 
07|094|091| 5|   |Molnár                                            |Albert                                  |0000089|01|MSZP                                                        
07|095|001| 1|Dr.|Berecz                                            |Botond                                  |0000009|01|MDF                                                         
07|095|001| 3|Dr.|Kelemen                                           |András                                  |0000395|02|FIDESZ,KDNP                                                 
07|095|001| 5|   |Szántó                                            |János                                   |0000119|01|MSZP                                                        
07|096|001| 4|Dr.|Gógl                                              |Árpád                                   |0000259|02|FIDESZ,KDNP                                                 
07|096|001| 5|   |Molnár                                            |Albert                                  |0000145|01|MSZP                                                        
07|096|002| 4|Dr.|Gógl                                              |Árpád                                   |0000165|02|FIDESZ,KDNP                                                 
07|096|002| 5|   |Molnár                                            |Albert                                  |0000125|01|MSZP                                                        
07|097|001| 1|Dr.|Berecz                                            |Botond                                  |0000018|01|MDF                                                         
07|097|001| 3|Dr.|Kelemen                                           |András                                  |0000434|02|FIDESZ,KDNP                                                 
07|097|001| 5|   |Szántó                                            |János                                   |0000383|01|MSZP                                                        
07|098|001| 1|Dr.|Berecz                                            |Botond                                  |0000006|01|MDF                                                         
07|098|001| 3|Dr.|Kelemen                                           |András                                  |0000118|02|FIDESZ,KDNP                                                 
07|098|001| 5|   |Szántó                                            |János                                   |0000092|01|MSZP                                                        
07|100|001| 1|   |Harasztiáné Terner                                |Irén                                    |0000007|01|MDF                                                         
07|100|001| 2|   |Lengyel                                           |Zoltán                                  |0000259|02|FIDESZ,KDNP                                                 
07|100|001| 4|Dr.|Szabadkai                                         |Tamás                                   |0000153|01|MSZP                                                        
07|101|001| 1|Dr.|Berecz                                            |Botond                                  |0000015|01|MDF                                                         
07|101|001| 3|Dr.|Kelemen                                           |András                                  |0000256|02|FIDESZ,KDNP                                                 
07|101|001| 5|   |Szántó                                            |János                                   |0000132|01|MSZP                                                        
07|101|002| 1|Dr.|Berecz                                            |Botond                                  |0000017|01|MDF                                                         
07|101|002| 3|Dr.|Kelemen                                           |András                                  |0000296|02|FIDESZ,KDNP                                                 
07|101|002| 5|   |Szántó                                            |János                                   |0000090|01|MSZP                                                        
07|101|003| 1|Dr.|Berecz                                            |Botond                                  |0000011|01|MDF                                                         
07|101|003| 3|Dr.|Kelemen                                           |András                                  |0000253|02|FIDESZ,KDNP                                                 
07|101|003| 5|   |Szántó                                            |János                                   |0000115|01|MSZP                                                        
07|102|001| 2|   |Ecsõdi                                            |László                                  |0000392|01|MSZP                                                        
07|102|001| 5|   |Rédli                                             |László                                  |0000280|02|FIDESZ,KDNP                                                 
07|102|001| 6|   |Takács                                            |János                                   |0000018|01|MDF                                                         
07|102|002| 2|   |Ecsõdi                                            |László                                  |0000461|01|MSZP                                                        
07|102|002| 5|   |Rédli                                             |László                                  |0000331|02|FIDESZ,KDNP                                                 
07|102|002| 6|   |Takács                                            |János                                   |0000017|01|MDF                                                         
07|102|003| 2|   |Ecsõdi                                            |László                                  |0000271|01|MSZP                                                        
07|102|003| 5|   |Rédli                                             |László                                  |0000297|02|FIDESZ,KDNP                                                 
07|102|003| 6|   |Takács                                            |János                                   |0000012|01|MDF                                                         
07|102|004| 2|   |Ecsõdi                                            |László                                  |0000360|01|MSZP                                                        
07|102|004| 5|   |Rédli                                             |László                                  |0000368|02|FIDESZ,KDNP                                                 
07|102|004| 6|   |Takács                                            |János                                   |0000016|01|MDF                                                         
